0.91283,0.91378,0.91280,0.91340,183,'2013.01.11 21:00'
0.91260,0.91398,0.91225,0.91378,611,'2013.01.13 23:00'
0.91350,0.91430,0.91350,0.91380,383,'2013.01.14 00:00'
0.91385,0.91425,0.91255,0.91273,353,'2013.01.14 01:00'
0.91270,0.91395,0.91270,0.91360,361,'2013.01.14 02:00'
0.91355,0.91370,0.91188,0.91303,445,'2013.01.14 03:00'
0.91305,0.91330,0.91248,0.91265,333,'2013.01.14 04:00'
0.91263,0.91325,0.91225,0.91238,352,'2013.01.14 05:00'
0.91245,0.91280,0.91220,0.91273,353,'2013.01.14 06:00'
0.91275,0.91355,0.91235,0.91303,362,'2013.01.14 07:00'
0.91298,0.91425,0.91285,0.91305,422,'2013.01.14 08:00'
0.91300,0.91498,0.91295,0.91485,712,'2013.01.14 09:00'
0.91483,0.91625,0.91438,0.91535,702,'2013.01.14 10:00'
0.91540,0.91778,0.91453,0.91735,577,'2013.01.14 11:00'
0.91730,0.91730,0.91655,0.91690,465,'2013.01.14 12:00'
0.91685,0.91805,0.91658,0.91788,550,'2013.01.14 13:00'
0.91793,0.91805,0.91673,0.91733,601,'2013.01.14 14:00'
0.91725,0.91980,0.91720,0.91798,725,'2013.01.14 15:00'
0.91800,0.91890,0.91673,0.91688,595,'2013.01.14 16:00'
0.91685,0.91795,0.91685,0.91733,416,'2013.01.14 17:00'
0.91735,0.91840,0.91705,0.91768,323,'2013.01.14 18:00'
0.91765,0.91998,0.91758,0.91983,399,'2013.01.14 19:00'
0.91975,0.92278,0.91945,0.92153,508,'2013.01.14 20:00'
0.92155,0.92165,0.92055,0.92093,425,'2013.01.14 21:00'
0.92095,0.92210,0.92090,0.92185,416,'2013.01.14 22:00'
0.92195,0.92245,0.92135,0.92225,515,'2013.01.14 23:00'
0.92220,0.92265,0.92120,0.92265,509,'2013.01.15 00:00'
0.92270,0.92285,0.92105,0.92140,517,'2013.01.15 01:00'
0.92145,0.92495,0.92130,0.92455,574,'2013.01.15 02:00'
0.92450,0.92615,0.92370,0.92413,545,'2013.01.15 03:00'
0.92415,0.92503,0.92248,0.92503,450,'2013.01.15 04:00'
0.92505,0.92515,0.92295,0.92413,424,'2013.01.15 05:00'
0.92428,0.92490,0.92420,0.92425,372,'2013.01.15 06:00'
