1.33434,1.33609,1.33406,1.33561,1176,'2013.01.17 16:00'
1.33564,1.33579,1.33479,1.33549,647,'2013.01.17 17:00'
1.33546,1.33654,1.33411,1.33626,920,'2013.01.17 18:00'
1.33631,1.33864,1.33586,1.33801,621,'2013.01.17 19:00'
1.33796,1.33856,1.33736,1.33849,623,'2013.01.17 20:00'
1.33841,1.33859,1.33691,1.33716,498,'2013.01.17 21:00'
1.33711,1.33801,1.33711,1.33761,347,'2013.01.17 22:00'
1.33751,1.33826,1.33689,1.33749,455,'2013.01.17 23:00'
1.33744,1.33791,1.33686,1.33726,405,'2013.01.18 00:00'
1.33731,1.33776,1.33679,1.33719,516,'2013.01.18 01:00'
1.33724,1.33761,1.33621,1.33709,577,'2013.01.18 02:00'
1.33711,1.33781,1.33609,1.33671,546,'2013.01.18 03:00'
1.33676,1.33856,1.33676,1.33841,522,'2013.01.18 04:00'
1.33839,1.33904,1.33769,1.33851,535,'2013.01.18 05:00'
1.33856,1.33906,1.33781,1.33814,418,'2013.01.18 06:00'
1.33821,1.33911,1.33784,1.33831,543,'2013.01.18 07:00'
1.33836,1.33974,1.33726,1.33939,1037,'2013.01.18 08:00'
1.33936,1.33936,1.33596,1.33631,1368,'2013.01.18 09:00'
1.33621,1.33624,1.33359,1.33516,1413,'2013.01.18 10:00'
1.33514,1.33654,1.33326,1.33626,1044,'2013.01.18 11:00'
1.33631,1.33689,1.33441,1.33516,832,'2013.01.18 12:00'
1.33519,1.33699,1.33201,1.33236,1175,'2013.01.18 13:00'
1.33234,1.33324,1.32959,1.33129,1931,'2013.01.18 14:00'
1.33121,1.33344,1.33094,1.33199,1145,'2013.01.18 15:00'
1.33204,1.33214,1.32891,1.32899,1212,'2013.01.18 16:00'
1.32896,1.33031,1.32799,1.33021,944,'2013.01.18 17:00'
1.33024,1.33214,1.33024,1.33204,668,'2013.01.18 18:00'
1.33199,1.33309,1.33171,1.33239,505,'2013.01.18 19:00'
1.33241,1.33316,1.33171,1.33199,385,'2013.01.18 20:00'
1.33201,1.33241,1.33149,1.33201,374,'2013.01.18 21:00'
1.33080,1.33234,1.33080,1.33091,1169,'2013.01.20 23:00'
1.33086,1.33181,1.33086,1.33174,135,'2013.01.21 00:00'
1.33164,1.33171,1.33014,1.33074,382,'2013.01.21 01:00'
1.33064,1.33279,1.33051,1.33254,434,'2013.01.21 02:00'
1.33259,1.33294,1.33184,1.33219,184,'2013.01.21 03:00'
1.33216,1.33219,1.33154,1.33181,107,'2013.01.21 04:00'
1.33184,1.33239,1.33171,1.33214,120,'2013.01.21 05:00'
1.33219,1.33264,1.33071,1.33151,213,'2013.01.21 06:00'
1.33159,1.33249,1.33121,1.33169,209,'2013.01.21 07:00'
1.33174,1.33314,1.33111,1.33216,540,'2013.01.21 08:00'
1.33219,1.33279,1.33034,1.33044,974,'2013.01.21 09:00'
1.33036,1.33289,1.33021,1.33204,820,'2013.01.21 10:00'
1.33201,1.33204,1.32996,1.33081,669,'2013.01.21 11:00'
1.33076,1.33136,1.32991,1.33126,518,'2013.01.21 12:00'
1.33129,1.33226,1.33101,1.33124,394,'2013.01.21 13:00'
1.33126,1.33231,1.33121,1.33129,503,'2013.01.21 14:00'
1.33126,1.33161,1.33041,1.33091,442,'2013.01.21 15:00'
1.33094,1.33151,1.33061,1.33139,528,'2013.01.21 16:00'
1.33141,1.33196,1.33116,1.33139,476,'2013.01.21 17:00'
